Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,year,month,numeric_date,county_encoded,months_since_start,ev_total_lag1,ev_total_lag2,ev_total_lag3,ev_total_roll_mean_3,ev_total_pct_change_1,ev_total_pct_change_3,cumulative_ev,ev_growth_slope
2022-07-31,Nassau,NY,Passenger,3.0,0.0,3.0,30.0,33.0,6.9025,2022,7,24271,175,77,3.0,3.0,3.0,3.0,0.0,0.0,202.0,3.0000000000000067
2022-08-31,Nassau,NY,Passenger,3.0,0.0,3.0,30.0,33.0,6.9025,2022,8,24272,175,78,3.0,3.0,3.0,3.0,0.0,0.0,205.0,2.99999999999999
2022-09-30,Nassau,NY,Passenger,2.0,0.0,2.0,28.0,30.0,6.67,2022,9,24273,175,79,3.0,3.0,3.0,3.0,-0.33333333333333337,-0.33333333333333337,207.0,2.8571428571428257
2022-10-31,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2022,10,24274,175,80,2.0,3.0,3.0,2.6666666666666665,0.0,-0.33333333333333337,209.0,2.6285714285714117
2022-11-30,Nassau,NY,Passenger,2.0,0.0,2.0,26.0,28.0,6.9025,2022,11,24275,175,81,2.0,2.0,3.0,2.3333333333333335,0.0,-0.33333333333333337,211.0,2.3714285714285595
2022-12-31,Nassau,NY,Passenger,2.0,0.0,2.0,26.0,28.0,6.9025,2022,12,24276,175,82,2.0,2.0,2.0,2.0,0.0,0.0,213.0,2.1428571428571273
2023-01-31,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2023,1,24277,175,83,2.0,2.0,2.0,2.0,0.0,0.0,215.0,1.9999999999999816
2023-02-28,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2023,2,24278,175,84,2.0,2.0,2.0,2.0,0.0,0.0,217.0,1.999999999999977
2023-03-31,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2023,3,24279,175,85,2.0,2.0,2.0,2.0,0.0,0.0,219.0,1.9999999999999758
2023-04-30,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2023,4,24280,175,86,2.0,2.0,2.0,2.0,0.0,0.0,221.0,1.9999999999999707
2023-05-31,Nassau,NY,Passenger,2.0,0.0,2.0,27.0,29.0,6.9,2023,5,24281,175,87,2.0,2.0,2.0,2.0,0.0,0.0,223.0,1.9999999999999931
2017-06-30,New Haven,CT,Passenger,0.0,1.0,1.0,57.0,58.0,1.72,2017,6,24210,176,5,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0000000000000002
2017-07-31,New Haven,CT,Passenger,0.0,1.0,1.0,57.0,58.0,1.72,2017,7,24211,176,6,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
2017-08-31,New Haven,CT,Passenger,0.0,1.0,1.0,57.0,58.0,1.72,2017,8,24212,176,7,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0
2017-09-30,New Haven,CT,Passenger,0.0,1.0,1.0,55.0,56.0,1.79,2017,9,24213,176,8,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2017-10-31,New Haven,CT,Passenger,0.0,1.0,1.0,53.0,54.0,1.85,2017,10,24214,176,9,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2017-11-30,New Haven,CT,Passenger,0.0,1.0,1.0,54.0,55.0,1.82,2017,11,24215,176,10,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2017-12-31,New Haven,CT,Passenger,0.0,1.0,1.0,55.0,56.0,1.79,2017,12,24216,176,11,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2018-01-31,New Haven,CT,Passenger,0.0,1.0,1.0,54.0,55.0,1.82,2018,1,24217,176,12,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2018-02-28,New Haven,CT,Passenger,0.0,1.0,1.0,53.0,54.0,1.85,2018,2,24218,176,13,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2018-03-31,New Haven,CT,Passenger,0.0,1.0,1.0,52.0,53.0,1.89,2018,3,24219,176,14,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2018-04-30,New Haven,CT,Passenger,0.0,1.0,1.0,51.0,52.0,1.92,2018,4,24220,176,15,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2018-05-31,New Haven,CT,Passenger,0.0,1.0,1.0,51.0,52.0,1.92,2018,5,24221,176,16,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2018-06-30,New Haven,CT,Passenger,0.0,1.0,1.0,50.0,51.0,1.96,2018,6,24222,176,17,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2018-07-31,New Haven,CT,Passenger,0.0,1.0,1.0,49.0,50.0,2.0,2018,7,24223,176,18,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2018-08-31,New Haven,CT,Passenger,0.0,1.0,1.0,49.0,50.0,2.0,2018,8,24224,176,19,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2018-09-30,New Haven,CT,Passenger,0.0,1.0,1.0,48.0,49.0,2.04,2018,9,24225,176,20,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2018-10-31,New Haven,CT,Passenger,0.0,1.0,1.0,46.0,47.0,2.13,2018,10,24226,176,21,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2018-11-30,New Haven,CT,Passenger,0.0,1.0,1.0,48.0,49.0,2.04,2018,11,24227,176,22,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2018-12-31,New Haven,CT,Passenger,0.0,1.0,1.0,49.0,50.0,2.0,2018,12,24228,176,23,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2019-01-31,New Haven,CT,Passenger,0.0,1.0,1.0,49.0,50.0,2.0,2019,1,24229,176,24,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.9999999999999976
2019-02-28,New Haven,CT,Passenger,0.0,1.0,1.0,49.0,50.0,2.0,2019,2,24230,176,25,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.999999999999999
2019-03-31,New Haven,CT,Passenger,0.0,2.0,2.0,50.0,52.0,3.85,2019,3,24231,176,26,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.1428571428571408
2019-04-30,New Haven,CT,Passenger,0.0,2.0,2.0,50.0,52.0,3.85,2019,4,24232,176,27,2.0,1.0,1.0,1.3333333333333333,0.0,1.0,30.0,1.3714285714285699
2019-05-31,New Haven,CT,Passenger,0.0,2.0,2.0,48.0,50.0,4.0,2019,5,24233,176,28,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,32.0,1.6285714285714261
2019-06-30,New Haven,CT,Passenger,0.0,2.0,2.0,48.0,50.0,4.0,2019,6,24234,176,29,2.0,2.0,2.0,2.0,0.0,0.0,34.0,1.8571428571428537
2019-07-31,New Haven,CT,Passenger,0.0,2.0,2.0,47.0,49.0,4.08,2019,7,24235,176,30,2.0,2.0,2.0,2.0,0.0,0.0,36.0,1.9999999999999993
2019-08-31,New Haven,CT,Passenger,0.0,2.0,2.0,48.0,50.0,4.0,2019,8,24236,176,31,2.0,2.0,2.0,2.0,0.0,0.0,38.0,1.9999999999999964
2019-09-30,New Haven,CT,Passenger,0.0,2.0,2.0,47.0,49.0,4.08,2019,9,24237,176,32,2.0,2.0,2.0,2.0,0.0,0.0,40.0,1.9999999999999958
2019-10-31,New Haven,CT,Passenger,0.0,2.0,2.0,48.0,50.0,4.0,2019,10,24238,176,33,2.0,2.0,2.0,2.0,0.0,0.0,42.0,1.999999999999998
2019-11-30,New Haven,CT,Passenger,0.0,2.0,2.0,47.0,49.0,4.08,2019,11,24239,176,34,2.0,2.0,2.0,2.0,0.0,0.0,44.0,1.9999999999999958
2019-12-31,New Haven,CT,Passenger,0.0,2.0,2.0,46.0,48.0,4.17,2019,12,24240,176,35,2.0,2.0,2.0,2.0,0.0,0.0,46.0,1.999999999999995
2020-01-31,New Haven,CT,Passenger,0.0,2.0,2.0,45.0,47.0,4.26,2020,1,24241,176,36,2.0,2.0,2.0,2.0,0.0,0.0,48.0,1.9999999999999951
2020-02-29,New Haven,CT,Passenger,0.0,2.0,2.0,43.0,45.0,4.44,2020,2,24242,176,37,2.0,2.0,2.0,2.0,0.0,0.0,50.0,1.9999999999999951
2020-03-31,New Haven,CT,Passenger,0.0,2.0,2.0,41.0,43.0,4.65,2020,3,24243,176,38,2.0,2.0,2.0,2.0,0.0,0.0,52.0,1.999999999999998
2020-04-30,New Haven,CT,Passenger,0.0,2.0,2.0,41.0,43.0,4.65,2020,4,24244,176,39,2.0,2.0,2.0,2.0,0.0,0.0,54.0,1.9999999999999982
2020-05-31,New Haven,CT,Passenger,0.0,2.0,2.0,39.0,41.0,4.88,2020,5,24245,176,40,2.0,2.0,2.0,2.0,0.0,0.0,56.0,1.9999999999999944
2020-06-30,New Haven,CT,Passenger,0.0,2.0,2.0,38.0,40.0,5.0,2020,6,24246,176,41,2.0,2.0,2.0,2.0,0.0,0.0,58.0,1.9999999999999964
2020-07-31,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2020,7,24247,176,42,2.0,2.0,2.0,2.0,0.0,0.0,60.0,1.9999999999999938
2020-08-31,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2020,8,24248,176,43,2.0,2.0,2.0,2.0,0.0,0.0,62.0,1.9999999999999951
2020-09-30,New Haven,CT,Passenger,0.0,2.0,2.0,35.0,37.0,5.41,2020,9,24249,176,44,2.0,2.0,2.0,2.0,0.0,0.0,64.0,1.999999999999992
2020-10-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2020,10,24250,176,45,2.0,2.0,2.0,2.0,0.0,0.0,66.0,1.9999999999999936
2020-11-30,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2020,11,24251,176,46,2.0,2.0,2.0,2.0,0.0,0.0,68.0,1.999999999999992
2020-12-31,New Haven,CT,Passenger,0.0,2.0,2.0,37.0,39.0,5.13,2020,12,24252,176,47,2.0,2.0,2.0,2.0,0.0,0.0,70.0,1.99999999999999
2021-01-31,New Haven,CT,Passenger,0.0,2.0,2.0,39.0,41.0,4.88,2021,1,24253,176,48,2.0,2.0,2.0,2.0,0.0,0.0,72.0,1.9999999999999956
2021-02-28,New Haven,CT,Passenger,0.0,2.0,2.0,37.0,39.0,5.13,2021,2,24254,176,49,2.0,2.0,2.0,2.0,0.0,0.0,74.0,1.9999999999999936
2021-03-31,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2021,3,24255,176,50,2.0,2.0,2.0,2.0,0.0,0.0,76.0,1.9999999999999982
2021-04-30,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2021,4,24256,176,51,2.0,2.0,2.0,2.0,0.0,0.0,78.0,1.999999999999988
2021-05-31,New Haven,CT,Passenger,0.0,2.0,2.0,35.0,37.0,5.41,2021,5,24257,176,52,2.0,2.0,2.0,2.0,0.0,0.0,80.0,1.9999999999999947
2021-06-30,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,6,24258,176,53,2.0,2.0,2.0,2.0,0.0,0.0,82.0,1.9999999999999976
2021-07-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,7,24259,176,54,2.0,2.0,2.0,2.0,0.0,0.0,84.0,1.9999999999999936
2021-08-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,8,24260,176,55,2.0,2.0,2.0,2.0,0.0,0.0,86.0,1.9999999999999896
2021-09-30,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,9,24261,176,56,2.0,2.0,2.0,2.0,0.0,0.0,88.0,1.9999999999999931
2021-10-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,10,24262,176,57,2.0,2.0,2.0,2.0,0.0,0.0,90.0,1.999999999999994
2021-11-30,New Haven,CT,Passenger,0.0,2.0,2.0,33.0,35.0,5.71,2021,11,24263,176,58,2.0,2.0,2.0,2.0,0.0,0.0,92.0,1.999999999999994
2021-12-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2021,12,24264,176,59,2.0,2.0,2.0,2.0,0.0,0.0,94.0,1.9999999999999927
2022-01-31,New Haven,CT,Passenger,0.0,2.0,2.0,37.0,39.0,5.13,2022,1,24265,176,60,2.0,2.0,2.0,2.0,0.0,0.0,96.0,1.999999999999994
2022-02-28,New Haven,CT,Passenger,0.0,2.0,2.0,36.0,38.0,5.26,2022,2,24266,176,61,2.0,2.0,2.0,2.0,0.0,0.0,98.0,1.9999999999999916
2022-03-31,New Haven,CT,Passenger,0.0,2.0,2.0,35.0,37.0,5.41,2022,3,24267,176,62,2.0,2.0,2.0,2.0,0.0,0.0,100.0,1.9999999999999887
2022-04-30,New Haven,CT,Passenger,0.0,2.0,2.0,35.0,37.0,5.41,2022,4,24268,176,63,2.0,2.0,2.0,2.0,0.0,0.0,102.0,1.9999999999999858
2022-05-31,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2022,5,24269,176,64,2.0,2.0,2.0,2.0,0.0,0.0,104.0,1.9999999999999838
2022-06-30,New Haven,CT,Passenger,0.0,2.0,2.0,34.0,36.0,5.56,2022,6,24270,176,65,2.0,2.0,2.0,2.0,0.0,0.0,106.0,1.9999999999999865
2022-07-31,New Haven,CT,Passenger,0.0,2.0,2.0,33.0,35.0,5.71,2022,7,24271,176,66,2.0,2.0,2.0,2.0,0.0,0.0,108.0,1.9999999999999882
2022-08-31,New Haven,CT,Passenger,0.0,2.0,2.0,32.0,34.0,5.88,2022,8,24272,176,67,2.0,2.0,2.0,2.0,0.0,0.0,110.0,1.9999999999999882
2022-09-30,New Haven,CT,Passenger,0.0,2.0,2.0,31.0,33.0,6.06,2022,9,24273,176,68,2.0,2.0,2.0,2.0,0.0,0.0,112.0,1.9999999999999911
2022-10-31,New Haven,CT,Passenger,0.0,2.0,2.0,32.0,34.0,5.88,2022,10,24274,176,69,2.0,2.0,2.0,2.0,0.0,0.0,114.0,1.999999999999994
2022-11-30,New Haven,CT,Passenger,0.0,2.0,2.0,31.0,33.0,6.06,2022,11,24275,176,70,2.0,2.0,2.0,2.0,0.0,0.0,116.0,1.9999999999999907
2022-12-31,New Haven,CT,Passenger,0.0,2.0,2.0,29.0,31.0,6.45,2022,12,24276,176,71,2.0,2.0,2.0,2.0,0.0,0.0,118.0,1.999999999999983
2023-01-31,New Haven,CT,Passenger,0.0,2.0,2.0,29.0,31.0,6.45,2023,1,24277,176,72,2.0,2.0,2.0,2.0,0.0,0.0,120.0,1.9999999999999885
2023-02-28,New Haven,CT,Passenger,0.0,2.0,2.0,29.0,31.0,6.45,2023,2,24278,176,73,2.0,2.0,2.0,2.0,0.0,0.0,122.0,1.9999999999999933
2023-03-31,New Haven,CT,Passenger,0.0,2.0,2.0,29.0,31.0,6.45,2023,3,24279,176,74,2.0,2.0,2.0,2.0,0.0,0.0,124.0,1.9999999999999867
2023-04-30,New Haven,CT,Passenger,0.0,2.0,2.0,28.0,30.0,6.67,2023,4,24280,176,75,2.0,2.0,2.0,2.0,0.0,0.0,126.0,1.9999999999999838
2023-05-31,New Haven,CT,Passenger,0.0,2.0,2.0,27.0,29.0,6.9,2023,5,24281,176,76,2.0,2.0,2.0,2.0,0.0,0.0,128.0,1.9999999999999836
2023-06-30,New Haven,CT,Passenger,0.0,2.0,2.0,26.0,28.0,6.9025,2023,6,24282,176,77,2.0,2.0,2.0,2.0,0.0,0.0,130.0,1.9999999999999831
2023-07-31,New Haven,CT,Passenger,0.0,2.0,2.0,25.0,27.0,6.9025,2023,7,24283,176,78,2.0,2.0,2.0,2.0,0.0,0.0,132.0,1.9999999999999831
2023-08-31,New Haven,CT,Passenger,0.0,2.0,2.0,25.0,27.0,6.9025,2023,8,24284,176,79,2.0,2.0,2.0,2.0,0.0,0.0,134.0,1.9999999999999907
2023-09-30,New Haven,CT,Passenger,0.0,2.0,2.0,25.0,27.0,6.9025,2023,9,24285,176,80,2.0,2.0,2.0,2.0,0.0,0.0,136.0,1.9999999999999856
2023-10-31,New Haven,CT,Passenger,0.0,2.0,2.0,25.0,27.0,6.9025,2023,10,24286,176,81,2.0,2.0,2.0,2.0,0.0,0.0,138.0,1.9999999999999798
2023-11-30,New Haven,CT,Passenger,0.0,2.0,2.0,25.0,27.0,6.9025,2023,11,24287,176,82,2.0,2.0,2.0,2.0,0.0,0.0,140.0,1.9999999999999913
2023-12-31,New Haven,CT,Passenger,0.0,2.0,2.0,21.0,23.0,6.9025,2023,12,24288,176,83,2.0,2.0,2.0,2.0,0.0,0.0,142.0,1.9999999999999962
2024-01-31,New Haven,CT,Passenger,0.0,2.0,2.0,20.0,22.0,6.9025,2024,1,24289,176,84,2.0,2.0,2.0,2.0,0.0,0.0,144.0,1.9999999999999947
2024-02-29,New Haven,CT,Passenger,0.0,2.0,2.0,20.0,22.0,6.9025,2024,2,24290,176,85,2.0,2.0,2.0,2.0,0.0,0.0,146.0,1.9999999999999793
2017-06-30,New London,CT,Passenger,1.0,0.0,1.0,250.0,251.0,0.4,2017,6,24210,177,5,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.1428571428571426
2017-07-31,New London,CT,Passenger,1.0,0.0,1.0,250.0,251.0,0.4,2017,7,24211,177,6,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0000000000000002
2017-08-31,New London,CT,Passenger,1.0,0.0,1.0,252.0,253.0,0.4,2017,8,24212,177,7,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.9999999999999997
2017-09-30,New London,CT,Passenger,1.0,0.0,1.0,246.0,247.0,0.4,2017,9,24213,177,8,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.9999999999999999
2017-10-31,New London,CT,Passenger,1.0,0.0,1.0,245.0,246.0,0.41,2017,10,24214,177,9,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.9999999999999997
2017-11-30,New London,CT,Passenger,1.0,0.0,1.0,246.0,247.0,0.4,2017,11,24215,177,10,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.9999999999999999
2017-12-31,New London,CT,Passenger,1.0,0.0,1.0,244.0,245.0,0.41,2017,12,24216,177,11,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.9999999999999991
2018-01-31,New London,CT,Passenger,1.0,0.0,1.0,249.0,250.0,0.4,2018,1,24217,177,12,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.9999999999999996
2018-02-28,New London,CT,Passenger,1.0,0.0,1.0,250.0,251.0,0.4,2018,2,24218,177,13,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.999999999999999
2018-03-31,New London,CT,Passenger,1.0,0.0,1.0,247.0,248.0,0.4,2018,3,24219,177,14,1.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9999999999999981
2018-12-31,New London,CT,Passenger,0.0,1.0,1.0,249.0,250.0,0.4,2018,12,24228,177,15,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.9999999999999997
2019-01-31,New London,CT,Passenger,0.0,1.0,1.0,245.0,246.0,0.41,2019,1,24229,177,16,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.9999999999999982
2019-02-28,New London,CT,Passenger,0.0,1.0,1.0,243.0,244.0,0.41,2019,2,24230,177,17,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.9999999999999979
2019-03-31,New London,CT,Passenger,0.0,1.0,1.0,247.0,248.0,0.4,2019,3,24231,177,18,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.999999999999999
2019-04-30,New London,CT,Passenger,0.0,1.0,1.0,247.0,248.0,0.4,2019,4,24232,177,19,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.9999999999999979
2019-05-31,New London,CT,Passenger,0.0,1.0,1.0,244.0,245.0,0.41,2019,5,24233,177,20,1.0,1.0,1.0,1.0,0.0,0.0,23.0,0.9999999999999974
2019-06-30,New London,CT,Passenger,0.0,1.0,1.0,237.0,238.0,0.42,2019,6,24234,177,21,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.9999999999999976
2019-07-31,New London,CT,Passenger,0.0,1.0,1.0,240.0,241.0,0.41,2019,7,24235,177,22,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.9999999999999976
2019-08-31,New London,CT,Passenger,0.0,1.0,1.0,239.0,240.0,0.42,2019,8,24236,177,23,1.0,1.0,1.0,1.0,0.0,0.0,26.0,0.999999999999999
2019-09-30,New London,CT,Passenger,0.0,1.0,1.0,240.0,241.0,0.41,2019,9,24237,177,24,1.0,1.0,1.0,1.0,0.0,0.0,27.0,0.9999999999999991
2019-10-31,New London,CT,Passenger,0.0,1.0,1.0,242.0,243.0,0.41,2019,10,24238,177,25,1.0,1.0,1.0,1.0,0.0,0.0,28.0,0.9999999999999972
2019-11-30,New London,CT,Passenger,0.0,1.0,1.0,242.0,243.0,0.41,2019,11,24239,177,26,1.0,1.0,1.0,1.0,0.0,0.0,29.0,0.9999999999999982
2019-12-31,New London,CT,Passenger,0.0,1.0,1.0,242.0,243.0,0.41,2019,12,24240,177,27,1.0,1.0,1.0,1.0,0.0,0.0,30.0,0.9999999999999969
2020-01-31,New London,CT,Passenger,0.0,1.0,1.0,246.0,247.0,0.4,2020,1,24241,177,28,1.0,1.0,1.0,1.0,0.0,0.0,31.0,0.9999999999999976
2020-02-29,New London,CT,Passenger,0.0,1.0,1.0,247.0,248.0,0.4,2020,2,24242,177,29,1.0,1.0,1.0,1.0,0.0,0.0,32.0,0.999999999999996
2020-03-31,New London,CT,Passenger,1.0,1.0,2.0,242.0,244.0,0.82,2020,3,24243,177,30,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.1428571428571395
2020-04-30,New London,CT,Passenger,1.0,1.0,2.0,240.0,242.0,0.83,2020,4,24244,177,31,2.0,1.0,1.0,1.3333333333333333,0.0,1.0,36.0,1.3714285714285661
2020-05-31,New London,CT,Passenger,1.0,1.0,2.0,241.0,243.0,0.82,2020,5,24245,177,32,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,38.0,1.628571428571428
2020-06-30,New London,CT,Passenger,1.0,1.0,2.0,242.0,244.0,0.82,2020,6,24246,177,33,2.0,2.0,2.0,2.0,0.0,0.0,40.0,1.8571428571428534
2020-07-31,New London,CT,Passenger,1.0,1.0,2.0,237.0,239.0,0.84,2020,7,24247,177,34,2.0,2.0,2.0,2.0,0.0,0.0,42.0,1.999999999999998
2020-08-31,New London,CT,Passenger,1.0,1.0,2.0,236.0,238.0,0.84,2020,8,24248,177,35,2.0,2.0,2.0,2.0,0.0,0.0,44.0,1.9999999999999958
2020-09-30,New London,CT,Passenger,1.0,1.0,2.0,237.0,239.0,0.84,2020,9,24249,177,36,2.0,2.0,2.0,2.0,0.0,0.0,46.0,1.999999999999995
2020-10-31,New London,CT,Passenger,1.0,1.0,2.0,238.0,240.0,0.83,2020,10,24250,177,37,2.0,2.0,2.0,2.0,0.0,0.0,48.0,1.9999999999999951
2020-11-30,New London,CT,Passenger,1.0,1.0,2.0,238.0,240.0,0.83,2020,11,24251,177,38,2.0,2.0,2.0,2.0,0.0,0.0,50.0,1.9999999999999951
2020-12-31,New London,CT,Passenger,1.0,1.0,2.0,233.0,235.0,0.85,2020,12,24252,177,39,2.0,2.0,2.0,2.0,0.0,0.0,52.0,1.999999999999998
2021-01-31,New London,CT,Passenger,1.0,1.0,2.0,230.0,232.0,0.86,2021,1,24253,177,40,2.0,2.0,2.0,2.0,0.0,0.0,54.0,1.9999999999999982
2021-02-28,New London,CT,Passenger,1.0,1.0,2.0,227.0,229.0,0.87,2021,2,24254,177,41,2.0,2.0,2.0,2.0,0.0,0.0,56.0,1.9999999999999944
2021-03-31,New London,CT,Passenger,1.0,1.0,2.0,226.0,228.0,0.88,2021,3,24255,177,42,2.0,2.0,2.0,2.0,0.0,0.0,58.0,1.9999999999999964
2021-04-30,New London,CT,Passenger,1.0,1.0,2.0,226.0,228.0,0.88,2021,4,24256,177,43,2.0,2.0,2.0,2.0,0.0,0.0,60.0,1.9999999999999938
2021-05-31,New London,CT,Passenger,1.0,1.0,2.0,226.0,228.0,0.88,2021,5,24257,177,44,2.0,2.0,2.0,2.0,0.0,0.0,62.0,1.9999999999999951
2021-06-30,New London,CT,Passenger,1.0,1.0,2.0,223.0,225.0,0.89,2021,6,24258,177,45,2.0,2.0,2.0,2.0,0.0,0.0,64.0,1.999999999999992
2021-07-31,New London,CT,Passenger,1.0,1.0,2.0,219.0,221.0,0.9,2021,7,24259,177,46,2.0,2.0,2.0,2.0,0.0,0.0,66.0,1.9999999999999936
2021-08-31,New London,CT,Passenger,1.0,2.0,3.0,217.0,220.0,1.36,2021,8,24260,177,47,2.0,2.0,2.0,2.0,0.5,0.5,69.0,2.142857142857133
2021-09-30,New London,CT,Passenger,1.0,3.0,4.0,213.0,217.0,1.84,2021,9,24261,177,48,3.0,2.0,2.0,2.3333333333333335,0.33333333333333326,1.0,73.0,2.514285714285709
2021-10-31,New London,CT,Passenger,1.0,3.0,4.0,215.0,219.0,1.83,2021,10,24262,177,49,4.0,3.0,2.0,3.0,0.0,1.0,77.0,2.999999999999995
2021-11-30,New London,CT,Passenger,1.0,3.0,4.0,217.0,221.0,1.81,2021,11,24263,177,50,4.0,4.0,3.0,3.6666666666666665,0.0,0.33333333333333326,81.0,3.485714285714284
2021-12-31,New London,CT,Passenger,1.0,3.0,4.0,215.0,219.0,1.83,2021,12,24264,177,51,4.0,4.0,4.0,4.0,0.0,0.0,85.0,3.8571428571428514
2022-01-31,New London,CT,Passenger,1.0,3.0,4.0,213.0,217.0,1.84,2022,1,24265,177,52,4.0,4.0,4.0,4.0,0.0,0.0,89.0,3.9999999999999933
2022-02-28,New London,CT,Passenger,1.0,3.0,4.0,208.0,212.0,1.89,2022,2,24266,177,53,4.0,4.0,4.0,4.0,0.0,0.0,93.0,3.9999999999999982
2022-03-31,New London,CT,Passenger,2.0,3.0,5.0,205.0,210.0,2.38,2022,3,24267,177,54,4.0,4.0,4.0,4.0,0.25,0.25,98.0,4.142857142857138
2022-04-30,New London,CT,Passenger,3.0,3.0,6.0,202.0,208.0,2.88,2022,4,24268,177,55,5.0,4.0,4.0,4.333333333333333,0.19999999999999996,0.5,104.0,4.514285714285709
2022-05-31,New London,CT,Passenger,3.0,3.0,6.0,197.0,203.0,2.96,2022,5,24269,177,56,6.0,5.0,4.0,5.0,0.0,0.5,110.0,4.9999999999999885
2022-06-30,New London,CT,Passenger,3.0,3.0,6.0,188.0,194.0,3.09,2022,6,24270,177,57,6.0,6.0,5.0,5.666666666666667,0.0,0.19999999999999996,116.0,5.485714285714277
2022-07-31,New London,CT,Passenger,3.0,3.0,6.0,191.0,197.0,3.05,2022,7,24271,177,58,6.0,6.0,6.0,6.0,0.0,0.0,122.0,5.857142857142852
2022-08-31,New London,CT,Passenger,3.0,3.0,6.0,190.0,196.0,3.06,2022,8,24272,177,59,6.0,6.0,6.0,6.0,0.0,0.0,128.0,5.999999999999986
2022-09-30,New London,CT,Passenger,3.0,2.0,5.0,190.0,195.0,2.56,2022,9,24273,177,60,6.0,6.0,6.0,6.0,-0.16666666666666663,-0.16666666666666663,133.0,5.857142857142843
